Gen,PCdiversity
0,0.995
1,0.9625
2,0.93
3,0.895
4,0.885
5,0.87
6,0.8025
7,0.8425
8,0.85
9,0.85
10,0.835
11,0.84
12,0.8225
13,0.8025
14,0.8275
15,0.805
16,0.7925
17,0.8125
18,0.755
19,0.8075
20,0.785
21,0.8075
22,0.7575
23,0.795
24,0.845
25,0.855
26,0.815
27,0.8175
28,0.83
29,0.8225
30,0.82
31,0.8225
32,0.8475
33,0.83
34,0.8175
35,0.77
36,0.765
37,0.765
38,0.8125
39,0.79
40,0.775
41,0.8025
42,0.775
43,0.7875
44,0.805
45,0.7975
46,0.815
47,0.795
48,0.8075
49,0.8175
50,0.8275
