Gen,PCdiversity
0,1.0
1,0.9675
2,0.9675
3,0.9325
4,0.87
5,0.8175
6,0.76
7,0.875
8,0.92
9,0.845
10,0.8075
11,0.85
12,0.825
13,0.86
14,0.87
15,0.8775
16,0.8525
17,0.8575
18,0.865
19,0.8575
20,0.9
21,0.8975
22,0.8725
23,0.88
24,0.865
25,0.8725
26,0.8375
27,0.815
28,0.7975
29,0.825
30,0.7675
31,0.8075
32,0.82
33,0.78
34,0.7775
35,0.8025
36,0.8
37,0.7775
38,0.7925
39,0.7825
40,0.76
41,0.795
42,0.7225
43,0.7725
44,0.76
45,0.745
46,0.755
47,0.775
48,0.785
49,0.7675
50,0.795
