Node,Mean Count
INL1,0.3333333333333333
PHC1,0.16666666666666666
PLSC1,0.16666666666666666
INC1,0.13333333333333333
FOC1,1.1
PIP1,0.16666666666666666
FC11,0.26666666666666666
FC12,0.16666666666666666
INL2,0.43333333333333335
PHC2,0.2
PLSC2,0.43333333333333335
INC2,0.2
FOC2,0.8666666666666667
PIP2,0.4
FC21,0.1
FC22,0.2
PTC,0.23333333333333334
FTC,0.6
+,0.8333333333333334
-,1.8333333333333333
*,0.1
/,0.9
max,0.6666666666666666
min,0.8333333333333334
sqrt,1.5666666666666667
^2,0.13333333333333333
