Gen,PCdiversity
0,0.9925
1,0.9675
2,0.945
3,0.8925
4,0.87
5,0.855
6,0.81
7,0.795
8,0.8
9,0.81
10,0.7975
11,0.8025
12,0.8125
13,0.8225
14,0.8475
15,0.8425
16,0.87
17,0.8625
18,0.8275
19,0.84
20,0.825
21,0.8425
22,0.7825
23,0.8625
24,0.83
25,0.845
26,0.81
27,0.835
28,0.86
29,0.835
30,0.825
31,0.78
32,0.76
33,0.81
34,0.815
35,0.7825
36,0.8375
37,0.82
38,0.8925
39,0.8675
40,0.7925
41,0.765
42,0.775
43,0.81
44,0.7925
45,0.775
46,0.81
47,0.83
48,0.81
49,0.7975
50,0.7775
