Gen,PCdiversity
0,0.995
1,0.965
2,0.9125
3,0.8875
4,0.8525
5,0.795
6,0.735
7,0.76
8,0.795
9,0.76
10,0.7375
11,0.78
12,0.795
13,0.8175
14,0.8375
15,0.815
16,0.86
17,0.8275
18,0.835
19,0.8425
20,0.805
21,0.805
22,0.8125
23,0.78
24,0.8425
25,0.775
26,0.7675
27,0.81
28,0.73
29,0.765
30,0.7575
31,0.7425
32,0.715
33,0.7775
34,0.765
35,0.755
36,0.7525
37,0.7725
38,0.74
39,0.7575
40,0.7925
41,0.7575
42,0.805
43,0.7375
44,0.7625
45,0.745
46,0.7425
47,0.84
48,0.8025
49,0.8325
50,0.8325
