Gen,PCdiversity
0,1.0
1,0.98
2,0.9325
3,0.925
4,0.86
5,0.815
6,0.8
7,0.8025
8,0.8075
9,0.835
10,0.83
11,0.84
12,0.8075
13,0.7875
14,0.785
15,0.7975
16,0.7975
17,0.815
18,0.8125
19,0.8225
20,0.775
21,0.84
22,0.83
23,0.7775
24,0.715
25,0.7675
26,0.74
27,0.7825
28,0.8075
29,0.77
30,0.805
31,0.75
32,0.79
33,0.775
34,0.7325
35,0.695
36,0.76
37,0.73
38,0.75
39,0.81
40,0.785
41,0.76
42,0.78
43,0.8025
44,0.7775
45,0.79
46,0.78
47,0.76
48,0.78
49,0.7775
50,0.7825
