Gen,PCdiversity
0,0.965
1,0.8825
2,0.8875
3,0.9125
4,0.91
5,0.9125
6,0.8575
7,0.8375
8,0.8325
9,0.785
10,0.6625
11,0.655
12,0.61
13,0.585
14,0.6125
15,0.6275
16,0.6525
17,0.6375
18,0.6475
19,0.6825
20,0.725
21,0.655
22,0.705
23,0.6825
24,0.705
25,0.6775
26,0.66
27,0.6925
28,0.6475
29,0.6875
30,0.7075
31,0.69
32,0.6525
33,0.6275
34,0.705
35,0.7125
36,0.72
37,0.7075
38,0.7225
39,0.695
40,0.7125
41,0.7075
42,0.64
43,0.6675
44,0.725
45,0.66
46,0.7175
47,0.6725
48,0.6625
49,0.6925
50,0.705
