Gen,PCdiversity
0,0.975
1,0.8825
2,0.825
3,0.77
4,0.75
5,0.7575
6,0.77
7,0.725
8,0.74
9,0.7625
10,0.7575
11,0.7675
12,0.7475
13,0.79
14,0.7625
15,0.7775
16,0.7925
17,0.7325
18,0.7575
19,0.765
20,0.7775
21,0.7475
22,0.77
23,0.705
24,0.7075
25,0.75
26,0.7075
27,0.7
28,0.7025
29,0.6625
30,0.725
31,0.675
32,0.7475
33,0.765
34,0.7775
35,0.7775
36,0.7025
37,0.765
38,0.75
39,0.7475
40,0.7025
41,0.68
42,0.7275
43,0.74
44,0.715
45,0.6475
46,0.51
47,0.53
48,0.5425
49,0.525
50,0.49
