Gen,PCdiversity
0,0.9975
1,0.9575
2,0.9425
3,0.905
4,0.855
5,0.735
6,0.7
7,0.68
8,0.7025
9,0.7
10,0.6825
11,0.6875
12,0.755
13,0.7925
14,0.7175
15,0.745
16,0.72
17,0.78
18,0.6975
19,0.73
20,0.77
21,0.7575
22,0.7275
23,0.77
24,0.725
25,0.7325
26,0.7575
27,0.7175
28,0.795
29,0.745
30,0.74
31,0.7375
32,0.7325
33,0.7425
34,0.715
35,0.6975
36,0.69
37,0.73
38,0.755
39,0.7175
40,0.7475
41,0.7425
42,0.7375
43,0.7775
44,0.7775
45,0.795
46,0.7425
47,0.7525
48,0.79
49,0.7825
50,0.76
