Gen,PCdiversity
0,0.9775
1,0.9575
2,0.9125
3,0.9425
4,0.915
5,0.9175
6,0.895
7,0.8625
8,0.875
9,0.91
10,0.9125
11,0.905
12,0.9
13,0.8525
14,0.84
15,0.75
16,0.8875
17,0.8025
18,0.7925
19,0.8525
20,0.885
21,0.845
22,0.825
23,0.8225
24,0.755
25,0.7475
26,0.76
27,0.7125
28,0.7025
29,0.71
30,0.71
31,0.735
32,0.775
33,0.7725
34,0.8025
35,0.815
36,0.775
37,0.76
38,0.7775
39,0.7525
40,0.6975
41,0.765
42,0.7525
43,0.755
44,0.77
45,0.78
46,0.7675
47,0.76
48,0.78
49,0.76
50,0.7425
