Gen,PCdiversity
0,0.9025
1,0.7975
2,0.695
3,0.84
4,0.845
5,0.9
6,0.9075
7,0.8875
8,0.8975
9,0.94
10,0.9325
11,0.925
12,0.945
13,0.93
14,0.915
15,0.94
16,0.9175
17,0.9275
18,0.9075
19,0.8675
20,0.77
21,0.7525
22,0.76
23,0.82
24,0.7425
25,0.815
26,0.77
27,0.7275
28,0.7525
29,0.8025
30,0.8825
31,0.8025
32,0.815
33,0.8125
34,0.795
35,0.7925
36,0.77
37,0.81
38,0.77
39,0.7475
40,0.7875
41,0.7875
42,0.7175
43,0.7825
44,0.7675
45,0.7975
46,0.78
47,0.7775
48,0.755
49,0.77
50,0.8175
