Gen,PCdiversity
0,0.9925
1,0.96
2,0.9625
3,0.9375
4,0.9325
5,0.9475
6,0.9575
7,0.955
8,0.9575
9,0.9525
10,0.9075
11,0.8325
12,0.87
13,0.885
14,0.8675
15,0.875
16,0.8625
17,0.835
18,0.8725
19,0.895
20,0.8475
21,0.8625
22,0.8525
23,0.855
24,0.8675
25,0.84
26,0.8425
27,0.8575
28,0.8425
29,0.8325
30,0.8175
31,0.8575
32,0.8175
33,0.8025
34,0.85
35,0.79
36,0.7675
37,0.8025
38,0.7625
39,0.79
40,0.8275
41,0.8225
42,0.795
43,0.795
44,0.76
45,0.8175
46,0.81
47,0.7825
48,0.81
49,0.765
50,0.75
