Gen,PCdiversity
0,0.995
1,0.92
2,0.9425
3,0.94
4,0.9575
5,0.95
6,0.9225
7,0.9325
8,0.9575
9,0.9675
10,0.97
11,0.95
12,0.9475
13,0.9625
14,0.935
15,0.945
16,0.9525
17,0.895
18,0.925
19,0.9175
20,0.88
21,0.8375
22,0.74
23,0.8325
24,0.8125
25,0.8225
26,0.805
27,0.8775
28,0.8975
29,0.925
30,0.92
31,0.8975
32,0.8375
33,0.8675
34,0.8875
35,0.91
36,0.9
37,0.8775
38,0.91
39,0.89
40,0.8675
41,0.8225
42,0.825
43,0.8175
44,0.835
45,0.815
46,0.7875
47,0.8025
48,0.8275
49,0.7825
50,0.7975
