Gen,PCdiversity
0,0.9825
1,0.94
2,0.9375
3,0.8775
4,0.8775
5,0.8
6,0.855
7,0.8625
8,0.835
9,0.87
10,0.835
11,0.865
12,0.815
13,0.825
14,0.8475
15,0.815
16,0.7675
17,0.745
18,0.7875
19,0.78
20,0.76
21,0.7675
22,0.8375
23,0.7975
24,0.755
25,0.7125
26,0.7375
27,0.7325
28,0.7625
29,0.69
30,0.71
31,0.75
32,0.73
33,0.745
34,0.7325
35,0.73
36,0.725
37,0.725
38,0.7625
39,0.7475
40,0.7
41,0.6875
42,0.6825
43,0.715
44,0.7475
45,0.7425
46,0.8175
47,0.795
48,0.7975
49,0.765
50,0.7575
