Gen,PCdiversity
0,0.995
1,0.9375
2,0.9
3,0.855
4,0.81
5,0.7925
6,0.8475
7,0.775
8,0.78
9,0.7975
10,0.8325
11,0.805
12,0.7725
13,0.7825
14,0.715
15,0.76
16,0.7325
17,0.7375
18,0.705
19,0.73
20,0.72
21,0.7175
22,0.6875
23,0.6675
24,0.67
25,0.69
26,0.69
27,0.6675
28,0.68
29,0.7175
30,0.675
31,0.7125
32,0.725
33,0.745
34,0.765
35,0.7625
36,0.71
37,0.7625
38,0.7425
39,0.75
40,0.765
41,0.74
42,0.7025
43,0.7275
44,0.7625
45,0.8075
46,0.7875
47,0.775
48,0.7575
49,0.8075
50,0.7325
