Gen,PCdiversity
0,0.995
1,0.96
2,0.9225
3,0.915
4,0.915
5,0.91
6,0.87
7,0.9175
8,0.875
9,0.815
10,0.8175
11,0.8475
12,0.85
13,0.8425
14,0.8375
15,0.8825
16,0.855
17,0.875
18,0.8425
19,0.8375
20,0.8525
21,0.845
22,0.875
23,0.86
24,0.8325
25,0.835
26,0.8525
27,0.8375
28,0.835
29,0.855
30,0.8625
31,0.855
32,0.8525
33,0.8675
34,0.8225
35,0.8175
36,0.815
37,0.785
38,0.825
39,0.7925
40,0.8275
41,0.8
42,0.84
43,0.82
44,0.8475
45,0.8675
46,0.8375
47,0.8325
48,0.81
49,0.835
50,0.88
