Node,Mean Count
INL,3.1333333333333333
PHC,0.8333333333333334
PLSC,1.2
INC,0.4
FOC,0.3
PIP,0.43333333333333335
FC1,0.36666666666666664
FC2,2.2333333333333334
PTC,0.6333333333333333
FTC,0.6
+,1.1
-,2.2333333333333334
*,1.4333333333333333
/,1.5666666666666667
max,1.2666666666666666
min,1.5333333333333334
sqrt,1.1666666666666667
^2,0.6333333333333333
