Gen,PCdiversity
0,0.9825
1,0.9325
2,0.91
3,0.81
4,0.8175
5,0.8
6,0.8175
7,0.7775
8,0.81
9,0.8025
10,0.8425
11,0.87
12,0.8775
13,0.83
14,0.765
15,0.815
16,0.81
17,0.8075
18,0.8175
19,0.785
20,0.82
21,0.82
22,0.73
23,0.7225
24,0.7275
25,0.74
26,0.755
27,0.745
28,0.73
29,0.775
30,0.7575
31,0.7475
32,0.715
33,0.7025
34,0.7475
35,0.71
36,0.7075
37,0.765
38,0.745
39,0.72
40,0.76
41,0.6775
42,0.7375
43,0.69
44,0.6675
45,0.675
46,0.6525
47,0.6775
48,0.7575
49,0.6925
50,0.6625
