Gen,PCdiversity
0,0.9925
1,0.97
2,0.9225
3,0.845
4,0.815
5,0.8025
6,0.82
7,0.7975
8,0.755
9,0.76
10,0.755
11,0.74
12,0.76
13,0.73
14,0.75
15,0.755
16,0.765
17,0.7825
18,0.8325
19,0.7875
20,0.815
21,0.765
22,0.825
23,0.7925
24,0.81
25,0.835
26,0.815
27,0.85
28,0.815
29,0.805
30,0.83
31,0.845
32,0.805
33,0.815
34,0.86
35,0.855
36,0.85
37,0.8125
38,0.85
39,0.78
40,0.86
41,0.7825
42,0.7975
43,0.7975
44,0.7925
45,0.775
46,0.7175
47,0.7775
48,0.77
49,0.7725
50,0.7775
