Gen,PCdiversity
0,0.9
1,0.8425
2,0.845
3,0.805
4,0.8325
5,0.835
6,0.8275
7,0.7925
8,0.7775
9,0.7975
10,0.79
11,0.8125
12,0.8
13,0.8
14,0.79
15,0.7775
16,0.845
17,0.79
18,0.78
19,0.7375
20,0.755
21,0.7425
22,0.81
23,0.775
24,0.7425
25,0.73
26,0.6925
27,0.715
28,0.6775
29,0.69
30,0.7725
31,0.775
32,0.7825
33,0.755
34,0.77
35,0.765
36,0.7925
37,0.7425
38,0.7675
39,0.765
40,0.7475
41,0.72
42,0.7375
43,0.735
44,0.715
45,0.7075
46,0.745
47,0.755
48,0.7
49,0.7325
50,0.775
