Gen,PCdiversity
0,0.9825
1,0.92
2,0.8725
3,0.84
4,0.78
5,0.77
6,0.7275
7,0.8325
8,0.885
9,0.8875
10,0.9175
11,0.8775
12,0.865
13,0.8725
14,0.84
15,0.88
16,0.83
17,0.79
18,0.8425
19,0.8725
20,0.845
21,0.815
22,0.8175
23,0.8525
24,0.85
25,0.8475
26,0.8525
27,0.84
28,0.8275
29,0.8225
30,0.835
31,0.8325
32,0.8025
33,0.8425
34,0.83
35,0.8075
36,0.8175
37,0.855
38,0.7725
39,0.8175
40,0.78
41,0.7975
42,0.76
43,0.7575
44,0.81
45,0.78
46,0.8425
47,0.8425
48,0.77
49,0.7825
50,0.7475
