Gen,PCdiversity
0,0.9875
1,0.9625
2,0.95
3,0.9125
4,0.9
5,0.855
6,0.8425
7,0.8025
8,0.82
9,0.8675
10,0.8375
11,0.8725
12,0.855
13,0.865
14,0.87
15,0.81
16,0.82
17,0.83
18,0.7925
19,0.8075
20,0.8
21,0.82
22,0.8025
23,0.8225
24,0.8225
25,0.78
26,0.8425
27,0.7675
28,0.7725
29,0.875
30,0.86
31,0.8175
32,0.765
33,0.795
34,0.8725
35,0.81
36,0.8025
37,0.7925
38,0.785
39,0.7625
40,0.7425
41,0.7525
42,0.7225
43,0.725
44,0.7125
45,0.7675
46,0.775
47,0.7625
48,0.775
49,0.7425
50,0.77
