Gen,PCdiversity
0,0.975
1,0.92
2,0.93
3,0.885
4,0.8875
5,0.8575
6,0.825
7,0.7825
8,0.7675
9,0.7525
10,0.7325
11,0.755
12,0.775
13,0.745
14,0.79
15,0.73
16,0.7825
17,0.7575
18,0.735
19,0.71
20,0.7325
21,0.7475
22,0.725
23,0.74
24,0.6825
25,0.6975
26,0.745
27,0.75
28,0.765
29,0.745
30,0.77
31,0.7675
32,0.745
33,0.8
34,0.7875
35,0.7925
36,0.835
37,0.8025
38,0.7575
39,0.8275
40,0.7775
41,0.81
42,0.7725
43,0.75
44,0.78
45,0.7325
46,0.8375
47,0.7425
48,0.7425
49,0.7975
50,0.77
