Node,Mean Count
INL1,0.43333333333333335
PHC1,0.5
PLSC1,0.6
INC1,0.13333333333333333
FOC1,1.0666666666666667
PIP1,0.3
FC11,0.4666666666666667
FC12,0.36666666666666664
INL2,0.43333333333333335
PHC2,0.23333333333333334
PLSC2,0.16666666666666666
INC2,0.06666666666666667
FOC2,0.6
PIP2,0.5333333333333333
FC21,0.3333333333333333
FC22,0.23333333333333334
PTC,0.4666666666666667
FTC,0.5666666666666667
+,1.1
-,2.066666666666667
*,0.6
/,1.3
max,0.8
min,0.6333333333333333
sqrt,1.6
^2,0.5666666666666667
