Gen,PCdiversity
0,0.9925
1,0.9425
2,0.9175
3,0.91
4,0.8725
5,0.775
6,0.77
7,0.78
8,0.7275
9,0.7525
10,0.7575
11,0.7675
12,0.8325
13,0.8075
14,0.85
15,0.815
16,0.7925
17,0.75
18,0.82
19,0.84
20,0.8125
21,0.795
22,0.7875
23,0.7875
24,0.74
25,0.7975
26,0.7875
27,0.785
28,0.7775
29,0.8075
30,0.8
31,0.7875
32,0.7825
33,0.7975
34,0.7775
35,0.7625
36,0.785
37,0.775
38,0.75
39,0.7725
40,0.765
41,0.745
42,0.7475
43,0.735
44,0.7775
45,0.7925
46,0.7975
47,0.79
48,0.795
49,0.765
50,0.8
