states,transshipment01,transshipment02,transshipment12,actions0,actions1,actions2,rewards
"tensor([[-8.0000e+00,  1.0000e+00,  1.0000e+00,  1.0000e+03,  5.0000e+01,
          0.0000e+00,  9.2632e+00,  7.1279e-01,  2.0000e+00,  2.0000e+01],
        [-4.0000e+00,  5.0000e+00,  5.0000e+00,  1.0000e+03,  5.0000e+01,
          0.0000e+00,  1.9387e+01,  1.1572e+00,  2.0000e+00,  2.0000e+01],
        [-1.5000e+01,  1.0000e+01,  1.0000e+01,  1.0000e+03,  5.0000e+01,
          0.0000e+00,  1.4289e+01,  1.9365e+01,  2.0000e+00,  2.0000e+01]])",-995,-990,-990,0,0,0,-178.0
"tensor([[-4.0000e+00,  1.0000e+00,  1.0000e+00,  1.0000e+03,  5.0000e+01,
          0.0000e+00,  7.1279e-01,  8.6428e+00,  2.0000e+00,  2.0000e+01],
        [-1.7000e+01,  5.0000e+00,  5.0000e+00,  1.0000e+03,  5.0000e+01,
          0.0000e+00,  1.1572e+00,  9.4832e+00,  2.0000e+00,  2.0000e+01],
        [-1.3000e+01,  1.0000e+01,  1.0000e+01,  1.0000e+03,  5.0000e+01,
          0.0000e+00,  1.9365e+01,  8.8655e-01,  2.0000e+00,  2.0000e+01]])",-995,-990,-990,0,0,0,-219.0
"tensor([[ 0.0000e+00,  1.0000e+00,  1.0000e+00,  1.0000e+03,  5.0000e+01,
          0.0000e+00,  8.6428e+00,  1.4126e+01,  2.0000e+00,  2.0000e+01],
        [-1.0000e+00,  5.0000e+00,  5.0000e+00,  1.0000e+03,  5.0000e+01,
          0.0000e+00,  9.4832e+00,  9.4589e+00,  2.0000e+00,  2.0000e+01],
        [-2.4000e+01,  1.0000e+01,  1.0000e+01,  1.0000e+03,  5.0000e+01,
          0.0000e+00,  8.8655e-01,  1.0767e+01,  2.0000e+00,  2.0000e+01]])",-995,-990,-990,0,0,0,-245.0
"tensor([[  -6.0000,    1.0000,    1.0000, 1000.0000,   50.0000,    0.0000,
           14.1261,    3.6077,    2.0000,   20.0000],
        [ -12.0000,    5.0000,    5.0000, 1000.0000,   50.0000,    0.0000,
            9.4589,   18.2665,    2.0000,   20.0000],
        [  -1.0000,   10.0000,   10.0000, 1000.0000,   50.0000,    0.0000,
           10.7665,   19.0555,    2.0000,   20.0000]])",-995,-990,-990,0,0,0,-76.0
"tensor([[ -18.0000,    1.0000,    1.0000, 1000.0000,   50.0000,    0.0000,
            3.6077,    9.0562,    2.0000,   20.0000],
        [ -11.0000,    5.0000,    5.0000, 1000.0000,   50.0000,    0.0000,
           18.2665,    5.1306,    2.0000,   20.0000],
        [ -14.0000,   10.0000,   10.0000, 1000.0000,   50.0000,    0.0000,
           19.0555,   18.3256,    2.0000,   20.0000]])",-995,-990,-990,0,0,0,-213.0
"tensor([[  -5.0000,    1.0000,    1.0000, 1000.0000,   50.0000,    0.0000,
            9.0562,   19.0490,    2.0000,   20.0000],
        [ -17.0000,    5.0000,    5.0000, 1000.0000,   50.0000,    0.0000,
            5.1306,    1.2309,    2.0000,   20.0000],
        [ -26.0000,   10.0000,   10.0000, 1000.0000,   50.0000,    0.0000,
           18.3256,    6.3436,    2.0000,   20.0000]])",-995,-990,-990,0,0,0,-350.0
"tensor([[ -11.0000,    1.0000,    1.0000, 1000.0000,   50.0000,    0.0000,
           19.0490,   17.7613,    2.0000,   20.0000],
        [  -4.0000,    5.0000,    5.0000, 1000.0000,   50.0000,    0.0000,
            1.2309,    9.2588,    2.0000,   20.0000],
        [ -15.0000,   10.0000,   10.0000, 1000.0000,   50.0000,    0.0000,
            6.3436,    1.4965,    2.0000,   20.0000]])",-995,-990,-990,0,0,0,-181.0
"tensor([[ -19.0000,    1.0000,    1.0000, 1000.0000,   50.0000,    0.0000,
           17.7613,   14.5001,    2.0000,   20.0000],
        [  -1.0000,    5.0000,    5.0000, 1000.0000,   50.0000,    0.0000,
            9.2588,   15.9689,    2.0000,   20.0000],
        [  -6.0000,   10.0000,   10.0000, 1000.0000,   50.0000,    0.0000,
            1.4965,   19.4221,    2.0000,   20.0000]])",-995,-990,-990,0,0,0,-84.0
"tensor([[  -9.0000,    1.0000,    1.0000, 1000.0000,   50.0000,    0.0000,
           14.5001,   10.2705,    2.0000,   20.0000],
        [ -12.0000,    5.0000,    5.0000, 1000.0000,   50.0000,    0.0000,
           15.9689,    6.0561,    2.0000,   20.0000],
        [  -1.0000,   10.0000,   10.0000, 1000.0000,   50.0000,    0.0000,
           19.4221,    6.3293,    2.0000,   20.0000]])",-995,-990,-990,0,0,0,-79.0
"tensor([[ -16.0000,    1.0000,    1.0000, 1000.0000,   50.0000,    0.0000,
           10.2705,    1.2170,    2.0000,   20.0000],
        [ -18.0000,    5.0000,    5.0000, 1000.0000,   50.0000,    0.0000,
            6.0561,   14.5601,    2.0000,   20.0000],
        [ -17.0000,   10.0000,   10.0000, 1000.0000,   50.0000,    0.0000,
            6.3293,    2.6939,    2.0000,   20.0000]])",-995,-990,-990,0,0,0,-276.0
"tensor([[ -12.0000,    1.0000,    1.0000, 1000.0000,   50.0000,    0.0000,
            1.2170,    2.4247,    2.0000,   20.0000],
        [  -2.0000,    5.0000,    5.0000, 1000.0000,   50.0000,    0.0000,
           14.5601,   11.4853,    2.0000,   20.0000],
        [  -4.0000,   10.0000,   10.0000, 1000.0000,   50.0000,    0.0000,
            2.6939,   16.3052,    2.0000,   20.0000]])",-995,-990,-990,0,0,0,-62.0
"tensor([[  -1.0000,    1.0000,    1.0000, 1000.0000,   50.0000,    0.0000,
            2.4247,    8.6934,    2.0000,   20.0000],
        [ -19.0000,    5.0000,    5.0000, 1000.0000,   50.0000,    0.0000,
           11.4853,   14.2616,    2.0000,   20.0000],
        [  -2.0000,   10.0000,   10.0000, 1000.0000,   50.0000,    0.0000,
           16.3052,   14.0770,    2.0000,   20.0000]])",-995,-990,-990,0,0,0,-116.0
"tensor([[  -5.0000,    1.0000,    1.0000, 1000.0000,   50.0000,    0.0000,
            8.6934,    2.5520,    2.0000,   20.0000],
        [ -18.0000,    5.0000,    5.0000, 1000.0000,   50.0000,    0.0000,
           14.2616,    5.6527,    2.0000,   20.0000],
        [  -8.0000,   10.0000,   10.0000, 1000.0000,   50.0000,    0.0000,
           14.0770,    2.3698,    2.0000,   20.0000]])",-995,-990,-990,0,0,0,-175.0
"tensor([[  -7.0000,    1.0000,    1.0000, 1000.0000,   50.0000,    0.0000,
            2.5520,   12.6782,    2.0000,   20.0000],
        [ -13.0000,    5.0000,    5.0000, 1000.0000,   50.0000,    0.0000,
            5.6527,    7.7099,    2.0000,   20.0000],
        [ -17.0000,   10.0000,   10.0000, 1000.0000,   50.0000,    0.0000,
            2.3698,    4.6387,    2.0000,   20.0000]])",-995,-990,-990,0,0,0,-242.0
"tensor([[  -5.0000,    1.0000,    1.0000, 1000.0000,   50.0000,    0.0000,
           12.6782,   17.6185,    2.0000,   20.0000],
        [  -4.0000,    5.0000,    5.0000, 1000.0000,   50.0000,    0.0000,
            7.7099,   12.3512,    2.0000,   20.0000],
        [  -2.0000,   10.0000,   10.0000, 1000.0000,   50.0000,    0.0000,
            4.6387,   15.4240,    2.0000,   20.0000]])",-995,-990,-990,0,0,0,-45.0
"tensor([[-1.0000e+01,  1.0000e+00,  1.0000e+00,  1.0000e+03,  5.0000e+01,
          0.0000e+00,  1.7618e+01,  1.0475e+01,  2.0000e+00,  2.0000e+01],
        [-5.0000e+00,  5.0000e+00,  5.0000e+00,  1.0000e+03,  5.0000e+01,
          0.0000e+00,  1.2351e+01,  5.3593e-01,  2.0000e+00,  2.0000e+01],
        [-1.2000e+01,  1.0000e+01,  1.0000e+01,  1.0000e+03,  5.0000e+01,
          0.0000e+00,  1.5424e+01,  1.9864e+01,  2.0000e+00,  2.0000e+01]])",-995,-990,-990,0,0,0,-155.0
"tensor([[-1.7000e+01,  1.0000e+00,  1.0000e+00,  1.0000e+03,  5.0000e+01,
          0.0000e+00,  1.0475e+01,  9.5635e+00,  2.0000e+00,  2.0000e+01],
        [-1.5000e+01,  5.0000e+00,  5.0000e+00,  1.0000e+03,  5.0000e+01,
          0.0000e+00,  5.3593e-01,  2.0061e+00,  2.0000e+00,  2.0000e+01],
        [-1.3000e+01,  1.0000e+01,  1.0000e+01,  1.0000e+03,  5.0000e+01,
          0.0000e+00,  1.9864e+01,  1.3830e+01,  2.0000e+00,  2.0000e+01]])",-995,-990,-990,0,0,0,-222.0
"tensor([[ -11.0000,    1.0000,    1.0000, 1000.0000,   50.0000,    0.0000,
            9.5635,    3.4364,    2.0000,   20.0000],
        [  -1.0000,    5.0000,    5.0000, 1000.0000,   50.0000,    0.0000,
            2.0061,    1.2327,    2.0000,   20.0000],
        [ -21.0000,   10.0000,   10.0000, 1000.0000,   50.0000,    0.0000,
           13.8298,    3.2803,    2.0000,   20.0000]])",-995,-990,-990,0,0,0,-226.0
"tensor([[  -9.0000,    1.0000,    1.0000, 1000.0000,   50.0000,    0.0000,
            3.4364,    2.1428,    2.0000,   20.0000],
        [  -1.0000,    5.0000,    5.0000, 1000.0000,   50.0000,    0.0000,
            1.2327,   11.2730,    2.0000,   20.0000],
        [ -11.0000,   10.0000,   10.0000, 1000.0000,   50.0000,    0.0000,
            3.2803,   15.8202,    2.0000,   20.0000]])",-995,-990,-990,0,0,0,-124.0
"tensor([[  -4.0000,    1.0000,    1.0000, 1000.0000,   50.0000,    0.0000,
            2.1428,   16.9025,    2.0000,   20.0000],
        [  -2.0000,    5.0000,    5.0000, 1000.0000,   50.0000,    0.0000,
           11.2730,   16.6495,    2.0000,   20.0000],
        [  -3.0000,   10.0000,   10.0000, 1000.0000,   50.0000,    0.0000,
           15.8202,   14.9439,    2.0000,   20.0000]])",-995,-990,-990,0,0,0,-44.0
"tensor([[  -3.0000,    1.0000,    1.0000, 1000.0000,   50.0000,    0.0000,
           16.9025,    2.8573,    2.0000,   20.0000],
        [ -14.0000,    5.0000,    5.0000, 1000.0000,   50.0000,    0.0000,
           16.6495,    4.4880,    2.0000,   20.0000],
        [ -24.0000,   10.0000,   10.0000, 1000.0000,   50.0000,    0.0000,
           14.9439,    7.4796,    2.0000,   20.0000]])",-995,-990,-990,0,0,0,-313.0
"tensor([[ -14.0000,    1.0000,    1.0000, 1000.0000,   50.0000,    0.0000,
            2.8573,   19.5987,    2.0000,   20.0000],
        [ -19.0000,    5.0000,    5.0000, 1000.0000,   50.0000,    0.0000,
            4.4880,    8.5060,    2.0000,   20.0000],
        [ -15.0000,   10.0000,   10.0000, 1000.0000,   50.0000,    0.0000,
            7.4796,    2.0671,    2.0000,   20.0000]])",-995,-990,-990,0,0,0,-259.0
"tensor([[-3.0000e+00,  1.0000e+00,  1.0000e+00,  1.0000e+03,  5.0000e+01,
          0.0000e+00,  1.9599e+01,  8.5391e-01,  2.0000e+00,  2.0000e+01],
        [-5.0000e+00,  5.0000e+00,  5.0000e+00,  1.0000e+03,  5.0000e+01,
          0.0000e+00,  8.5060e+00,  1.7655e+01,  2.0000e+00,  2.0000e+01],
        [-4.0000e+00,  1.0000e+01,  1.0000e+01,  1.0000e+03,  5.0000e+01,
          0.0000e+00,  2.0671e+00,  1.2910e+01,  2.0000e+00,  2.0000e+01]])",-995,-990,-990,0,0,0,-68.0
"tensor([[-2.0000e+01,  1.0000e+00,  1.0000e+00,  1.0000e+03,  5.0000e+01,
          0.0000e+00,  8.5391e-01,  8.1351e+00,  2.0000e+00,  2.0000e+01],
        [-1.4000e+01,  5.0000e+00,  5.0000e+00,  1.0000e+03,  5.0000e+01,
          0.0000e+00,  1.7655e+01,  6.1381e+00,  2.0000e+00,  2.0000e+01],
        [-4.0000e+00,  1.0000e+01,  1.0000e+01,  1.0000e+03,  5.0000e+01,
          0.0000e+00,  1.2910e+01,  1.9640e+01,  2.0000e+00,  2.0000e+01]])",-995,-990,-990,0,0,0,-130.0
"tensor([[  -1.0000,    1.0000,    1.0000, 1000.0000,   50.0000,    0.0000,
            8.1351,    4.0266,    2.0000,   20.0000],
        [ -12.0000,    5.0000,    5.0000, 1000.0000,   50.0000,    0.0000,
            6.1381,   13.7477,    2.0000,   20.0000],
        [ -15.0000,   10.0000,   10.0000, 1000.0000,   50.0000,    0.0000,
           19.6403,    2.1106,    2.0000,   20.0000]])",-995,-990,-990,0,0,0,-211.0
"tensor([[ -13.0000,    1.0000,    1.0000, 1000.0000,   50.0000,    0.0000,
            4.0266,   10.8275,    2.0000,   20.0000],
        [  -7.0000,    5.0000,    5.0000, 1000.0000,   50.0000,    0.0000,
           13.7477,    4.1247,    2.0000,   20.0000],
        [ -21.0000,   10.0000,   10.0000, 1000.0000,   50.0000,    0.0000,
            2.1106,    8.4446,    2.0000,   20.0000]])",-995,-990,-990,0,0,0,-258.0
"tensor([[  -3.0000,    1.0000,    1.0000, 1000.0000,   50.0000,    0.0000,
           10.8275,    9.8248,    2.0000,   20.0000],
        [ -17.0000,    5.0000,    5.0000, 1000.0000,   50.0000,    0.0000,
            4.1247,   11.8593,    2.0000,   20.0000],
        [  -3.0000,   10.0000,   10.0000, 1000.0000,   50.0000,    0.0000,
            8.4446,   19.9105,    2.0000,   20.0000]])",-995,-990,-990,0,0,0,-118.0
"tensor([[  -7.0000,    1.0000,    1.0000, 1000.0000,   50.0000,    0.0000,
            9.8248,   13.0583,    2.0000,   20.0000],
        [  -6.0000,    5.0000,    5.0000, 1000.0000,   50.0000,    0.0000,
           11.8593,   14.4581,    2.0000,   20.0000],
        [ -10.0000,   10.0000,   10.0000, 1000.0000,   50.0000,    0.0000,
           19.9105,    9.3358,    2.0000,   20.0000]])",-995,-990,-990,0,0,0,-137.0
"tensor([[  -4.0000,    1.0000,    1.0000, 1000.0000,   50.0000,    0.0000,
           13.0583,   15.9633,    2.0000,   20.0000],
        [  -9.0000,    5.0000,    5.0000, 1000.0000,   50.0000,    0.0000,
           14.4581,   15.1882,    2.0000,   20.0000],
        [ -22.0000,   10.0000,   10.0000, 1000.0000,   50.0000,    0.0000,
            9.3358,    4.8978,    2.0000,   20.0000]])",-995,-990,-990,0,0,0,-269.0
"tensor([[-1.5000e+01,  1.0000e+00,  1.0000e+00,  1.0000e+03,  5.0000e+01,
          0.0000e+00,  1.5963e+01,  3.8789e-02,  2.0000e+00,  2.0000e+01],
        [-1.3000e+01,  5.0000e+00,  5.0000e+00,  1.0000e+03,  5.0000e+01,
          0.0000e+00,  1.5188e+01,  1.8580e+01,  2.0000e+00,  2.0000e+01],
        [-1.3000e+01,  1.0000e+01,  1.0000e+01,  1.0000e+03,  5.0000e+01,
          0.0000e+00,  4.8978e+00,  9.2613e+00,  2.0000e+00,  2.0000e+01]])",-995,-990,-990,0,0,0,-210.0
"tensor([[-1.6000e+01,  1.0000e+00,  1.0000e+00,  1.0000e+03,  5.0000e+01,
          0.0000e+00,  3.8789e-02,  7.8373e+00,  2.0000e+00,  2.0000e+01],
        [-1.4000e+01,  5.0000e+00,  5.0000e+00,  1.0000e+03,  5.0000e+01,
          0.0000e+00,  1.8580e+01,  1.1058e+01,  2.0000e+00,  2.0000e+01],
        [-9.0000e+00,  1.0000e+01,  1.0000e+01,  1.0000e+03,  5.0000e+01,
          0.0000e+00,  9.2613e+00,  1.7250e+01,  2.0000e+00,  2.0000e+01]])",-995,-990,-990,0,0,0,-176.0
"tensor([[   0.0000,    1.0000,    1.0000, 1000.0000,   50.0000,    0.0000,
            7.8373,   11.5664,    2.0000,   20.0000],
        [ -16.0000,    5.0000,    5.0000, 1000.0000,   50.0000,    0.0000,
           11.0577,   16.0509,    2.0000,   20.0000],
        [  -7.0000,   10.0000,   10.0000, 1000.0000,   50.0000,    0.0000,
           17.2505,    7.8384,    2.0000,   20.0000]])",-995,-990,-990,0,0,0,-150.0
"tensor([[ -12.0000,    1.0000,    1.0000, 1000.0000,   50.0000,    0.0000,
           11.5664,    9.8232,    2.0000,   20.0000],
        [ -10.0000,    5.0000,    5.0000, 1000.0000,   50.0000,    0.0000,
           16.0509,   14.9382,    2.0000,   20.0000],
        [ -12.0000,   10.0000,   10.0000, 1000.0000,   50.0000,    0.0000,
            7.8384,    1.9047,    2.0000,   20.0000]])",-995,-990,-990,0,0,0,-182.0
"tensor([[ -10.0000,    1.0000,    1.0000, 1000.0000,   50.0000,    0.0000,
            9.8232,   15.8427,    2.0000,   20.0000],
        [ -17.0000,    5.0000,    5.0000, 1000.0000,   50.0000,    0.0000,
           14.9382,    7.8856,    2.0000,   20.0000],
        [  -8.0000,   10.0000,   10.0000, 1000.0000,   50.0000,    0.0000,
            1.9047,   15.0077,    2.0000,   20.0000]])",-995,-990,-990,0,0,0,-175.0
"tensor([[ -10.0000,    1.0000,    1.0000, 1000.0000,   50.0000,    0.0000,
           15.8427,   10.3557,    2.0000,   20.0000],
        [ -15.0000,    5.0000,    5.0000, 1000.0000,   50.0000,    0.0000,
            7.8856,    7.3662,    2.0000,   20.0000],
        [   0.0000,   10.0000,   10.0000, 1000.0000,   50.0000,    0.0000,
           15.0077,    7.2489,    2.0000,   20.0000]])",-995,-990,-990,0,0,0,-85.0
"tensor([[ -13.0000,    1.0000,    1.0000, 1000.0000,   50.0000,    0.0000,
           10.3557,   13.2302,    2.0000,   20.0000],
        [  -4.0000,    5.0000,    5.0000, 1000.0000,   50.0000,    0.0000,
            7.3662,   15.6537,    2.0000,   20.0000],
        [ -19.0000,   10.0000,   10.0000, 1000.0000,   50.0000,    0.0000,
            7.2489,   16.4483,    2.0000,   20.0000]])",-995,-990,-990,0,0,0,-223.0
"tensor([[ -11.0000,    1.0000,    1.0000, 1000.0000,   50.0000,    0.0000,
           13.2302,   13.1047,    2.0000,   20.0000],
        [  -1.0000,    5.0000,    5.0000, 1000.0000,   50.0000,    0.0000,
           15.6537,    9.2727,    2.0000,   20.0000],
        [  -9.0000,   10.0000,   10.0000, 1000.0000,   50.0000,    0.0000,
           16.4483,   14.9170,    2.0000,   20.0000]])",-995,-990,-990,0,0,0,-106.0
"tensor([[ -17.0000,    1.0000,    1.0000, 1000.0000,   50.0000,    0.0000,
           13.1047,   18.3593,    2.0000,   20.0000],
        [ -10.0000,    5.0000,    5.0000, 1000.0000,   50.0000,    0.0000,
            9.2727,   16.6139,    2.0000,   20.0000],
        [ -15.0000,   10.0000,   10.0000, 1000.0000,   50.0000,    0.0000,
           14.9170,    8.9176,    2.0000,   20.0000]])",-995,-990,-990,0,0,0,-217.0
"tensor([[ -13.0000,    1.0000,    1.0000, 1000.0000,   50.0000,    0.0000,
           18.3593,   19.6079,    2.0000,   20.0000],
        [  -7.0000,    5.0000,    5.0000, 1000.0000,   50.0000,    0.0000,
           16.6139,    6.4380,    2.0000,   20.0000],
        [ -16.0000,   10.0000,   10.0000, 1000.0000,   50.0000,    0.0000,
            8.9176,   16.3655,    2.0000,   20.0000]])",-995,-990,-990,0,0,0,-208.0
"tensor([[ -20.0000,    1.0000,    1.0000, 1000.0000,   50.0000,    0.0000,
           19.6079,    8.8554,    2.0000,   20.0000],
        [ -17.0000,    5.0000,    5.0000, 1000.0000,   50.0000,    0.0000,
            6.4380,    2.9101,    2.0000,   20.0000],
        [  -7.0000,   10.0000,   10.0000, 1000.0000,   50.0000,    0.0000,
           16.3655,   12.7078,    2.0000,   20.0000]])",-995,-990,-990,0,0,0,-175.0
"tensor([[ -15.0000,    1.0000,    1.0000, 1000.0000,   50.0000,    0.0000,
            8.8554,    5.1100,    2.0000,   20.0000],
        [  -7.0000,    5.0000,    5.0000, 1000.0000,   50.0000,    0.0000,
            2.9101,   13.7393,    2.0000,   20.0000],
        [ -12.0000,   10.0000,   10.0000, 1000.0000,   50.0000,    0.0000,
           12.7078,   13.6383,    2.0000,   20.0000]])",-995,-990,-990,0,0,0,-170.0
"tensor([[-9.0000e+00,  1.0000e+00,  1.0000e+00,  1.0000e+03,  5.0000e+01,
          0.0000e+00,  5.1100e+00,  5.1363e+00,  2.0000e+00,  2.0000e+01],
        [-1.0000e+00,  5.0000e+00,  5.0000e+00,  1.0000e+03,  5.0000e+01,
          0.0000e+00,  1.3739e+01,  1.8589e-01,  2.0000e+00,  2.0000e+01],
        [-1.2000e+01,  1.0000e+01,  1.0000e+01,  1.0000e+03,  5.0000e+01,
          0.0000e+00,  1.3638e+01,  1.7581e+01,  2.0000e+00,  2.0000e+01]])",-995,-990,-990,0,0,0,-134.0
"tensor([[-4.0000e+00,  1.0000e+00,  1.0000e+00,  1.0000e+03,  5.0000e+01,
          0.0000e+00,  5.1363e+00,  4.7394e+00,  2.0000e+00,  2.0000e+01],
        [-5.0000e+00,  5.0000e+00,  5.0000e+00,  1.0000e+03,  5.0000e+01,
          0.0000e+00,  1.8589e-01,  3.9399e+00,  2.0000e+00,  2.0000e+01],
        [-1.0000e+01,  1.0000e+01,  1.0000e+01,  1.0000e+03,  5.0000e+01,
          0.0000e+00,  1.7581e+01,  1.8751e+01,  2.0000e+00,  2.0000e+01]])",-995,-990,-990,0,0,0,-129.0
"tensor([[  -4.0000,    1.0000,    1.0000, 1000.0000,   50.0000,    0.0000,
            4.7394,   14.0808,    2.0000,   20.0000],
        [   0.0000,    5.0000,    5.0000, 1000.0000,   50.0000,    0.0000,
            3.9399,    7.1175,    2.0000,   20.0000],
        [ -15.0000,   10.0000,   10.0000, 1000.0000,   50.0000,    0.0000,
           18.7507,    8.8974,    2.0000,   20.0000]])",-995,-990,-990,0,0,0,-154.0
"tensor([[  -3.0000,    1.0000,    1.0000, 1000.0000,   50.0000,    0.0000,
           14.0808,    1.7678,    2.0000,   20.0000],
        [  -5.0000,    5.0000,    5.0000, 1000.0000,   50.0000,    0.0000,
            7.1175,    2.9309,    2.0000,   20.0000],
        [ -10.0000,   10.0000,   10.0000, 1000.0000,   50.0000,    0.0000,
            8.8974,   16.5895,    2.0000,   20.0000]])",-995,-990,-990,0,0,0,-128.0
"tensor([[-1.4000e+01,  1.0000e+00,  1.0000e+00,  1.0000e+03,  5.0000e+01,
          0.0000e+00,  1.7678e+00,  1.2713e+01,  2.0000e+00,  2.0000e+01],
        [-6.0000e+00,  5.0000e+00,  5.0000e+00,  1.0000e+03,  5.0000e+01,
          0.0000e+00,  2.9309e+00,  1.8056e+01,  2.0000e+00,  2.0000e+01],
        [-1.0000e+01,  1.0000e+01,  1.0000e+01,  1.0000e+03,  5.0000e+01,
          0.0000e+00,  1.6590e+01,  5.9005e-01,  2.0000e+00,  2.0000e+01]])",-995,-990,-990,0,0,0,-144.0
