Gen,PCdiversity
0,0.9875
1,0.945
2,0.92
3,0.8325
4,0.76
5,0.7075
6,0.6475
7,0.6875
8,0.725
9,0.7275
10,0.72
11,0.7075
12,0.7025
13,0.655
14,0.66
15,0.7125
16,0.805
17,0.8275
18,0.84
19,0.8225
20,0.8125
21,0.8225
22,0.8275
23,0.8425
24,0.8125
25,0.765
26,0.84
27,0.7575
28,0.7425
29,0.72
30,0.755
31,0.81
32,0.7575
33,0.7775
34,0.8
35,0.7825
36,0.7425
37,0.7875
38,0.785
39,0.795
40,0.775
41,0.7275
42,0.725
43,0.7175
44,0.735
45,0.7275
46,0.755
47,0.7575
48,0.7825
49,0.7825
50,0.74
