Gen,PCdiversity
0,0.995
1,0.9375
2,0.885
3,0.835
4,0.8475
5,0.865
6,0.83
7,0.84
8,0.8075
9,0.7975
10,0.8325
11,0.8275
12,0.78
13,0.7725
14,0.7275
15,0.735
16,0.735
17,0.665
18,0.7075
19,0.675
20,0.7575
21,0.735
22,0.6825
23,0.7225
24,0.6925
25,0.705
26,0.675
27,0.6775
28,0.7375
29,0.7225
30,0.71
31,0.7
32,0.72
33,0.6875
34,0.72
35,0.76
36,0.7775
37,0.7825
38,0.77
39,0.81
40,0.8075
41,0.795
42,0.825
43,0.7775
44,0.8175
45,0.7925
46,0.7975
47,0.825
48,0.8
49,0.795
50,0.8025
