Gen,PCdiversity
0,0.98
1,0.9325
2,0.88
3,0.7625
4,0.7975
5,0.78
6,0.7925
7,0.8
8,0.75
9,0.7575
10,0.71
11,0.73
12,0.75
13,0.7175
14,0.705
15,0.745
16,0.705
17,0.68
18,0.7
19,0.72
20,0.7075
21,0.705
22,0.725
23,0.7125
24,0.7075
25,0.735
26,0.6925
27,0.7375
28,0.7475
29,0.7625
30,0.7675
31,0.7275
32,0.745
33,0.7625
34,0.7
35,0.7425
36,0.7175
37,0.77
38,0.76
39,0.725
40,0.7825
41,0.7425
42,0.785
43,0.765
44,0.7525
45,0.74
46,0.7425
47,0.72
48,0.75
49,0.7225
50,0.7125
