Gen,PCdiversity
0,0.9825
1,0.94
2,0.895
3,0.8425
4,0.835
5,0.835
6,0.8125
7,0.865
8,0.8375
9,0.83
10,0.785
11,0.83
12,0.7525
13,0.755
14,0.7575
15,0.7475
16,0.7625
17,0.755
18,0.7625
19,0.7625
20,0.7375
21,0.7325
22,0.7525
23,0.7925
24,0.75
25,0.7275
26,0.7125
27,0.705
28,0.73
29,0.705
30,0.6475
31,0.72
32,0.68
33,0.6775
34,0.6975
35,0.68
36,0.65
37,0.6325
38,0.65
39,0.675
40,0.6875
41,0.675
42,0.675
43,0.6975
44,0.685
45,0.625
46,0.6625
47,0.6825
48,0.6675
49,0.6475
50,0.69
