Node,Mean Count
INL1,0.5666666666666667
PHC1,0.3
PLSC1,0.36666666666666664
INC1,0.16666666666666666
FOC1,0.7333333333333333
PIP1,0.6
FC11,0.3333333333333333
FC12,0.23333333333333334
INL2,0.7
PHC2,0.4
PLSC2,0.23333333333333334
INC2,0.16666666666666666
FOC2,1.0
PIP2,0.26666666666666666
FC21,0.03333333333333333
FC22,0.16666666666666666
PTC,0.13333333333333333
FTC,0.7
+,1.4
-,1.2
*,0.4
/,0.9
max,0.8666666666666667
min,1.3333333333333333
sqrt,1.0666666666666667
^2,0.4666666666666667
