Gen,PCdiversity
0,0.995
1,0.9525
2,0.925
3,0.94
4,0.8975
5,0.855
6,0.8675
7,0.86
8,0.8775
9,0.8225
10,0.82
11,0.81
12,0.8575
13,0.8275
14,0.7975
15,0.81
16,0.8175
17,0.825
18,0.79
19,0.87
20,0.8675
21,0.8125
22,0.8325
23,0.7725
24,0.8275
25,0.7975
26,0.8
27,0.78
28,0.7925
29,0.78
30,0.775
31,0.8225
32,0.775
33,0.8025
34,0.7875
35,0.7525
36,0.81
37,0.8225
38,0.83
39,0.885
40,0.85
41,0.835
42,0.8625
43,0.8325
44,0.84
45,0.8425
46,0.8075
47,0.8475
48,0.835
49,0.83
50,0.825
