Gen,PCdiversity
0,0.99
1,0.965
2,0.945
3,0.865
4,0.8675
5,0.8025
6,0.8175
7,0.8525
8,0.8325
9,0.915
10,0.86
11,0.7925
12,0.7825
13,0.8275
14,0.8125
15,0.84
16,0.8375
17,0.8025
18,0.805
19,0.84
20,0.8275
21,0.8425
22,0.8425
23,0.795
24,0.8025
25,0.8075
26,0.8675
27,0.83
28,0.825
29,0.875
30,0.84
31,0.835
32,0.845
33,0.8325
34,0.8275
35,0.8025
36,0.775
37,0.775
38,0.7825
39,0.805
40,0.7975
41,0.8175
42,0.8425
43,0.815
44,0.84
45,0.7975
46,0.775
47,0.8125
48,0.7725
49,0.7825
50,0.7625
