Node,Mean Count
INL,2.7666666666666666
PHC,0.7
PLSC,0.5
INC,0.4
FOC,0.5666666666666667
PIP,0.8
FC1,0.2
FC2,2.2666666666666666
PTC,0.8333333333333334
FTC,0.5333333333333333
+,0.9
-,2.1666666666666665
*,1.2666666666666666
/,1.1666666666666667
max,1.3
min,1.7666666666666666
sqrt,1.9333333333333333
^2,0.9666666666666667
