Gen,PCdiversity
0,1.0
1,0.9775
2,0.9425
3,0.93
4,0.88
5,0.78
6,0.7825
7,0.7275
8,0.7175
9,0.725
10,0.7225
11,0.705
12,0.7225
13,0.7625
14,0.7525
15,0.695
16,0.7675
17,0.7275
18,0.795
19,0.7425
20,0.7325
21,0.785
22,0.7275
23,0.785
24,0.77
25,0.8025
26,0.77
27,0.785
28,0.8
29,0.82
30,0.84
31,0.7825
32,0.7925
33,0.8025
34,0.7925
35,0.765
36,0.8375
37,0.835
38,0.8
39,0.85
40,0.795
41,0.855
42,0.85
43,0.8475
44,0.8825
45,0.865
46,0.875
47,0.9025
48,0.83
49,0.825
50,0.82
