Gen,PCdiversity
0,0.98
1,0.945
2,0.8975
3,0.9025
4,0.855
5,0.8275
6,0.805
7,0.8275
8,0.83
9,0.835
10,0.845
11,0.8125
12,0.735
13,0.8075
14,0.735
15,0.7725
16,0.785
17,0.82
18,0.795
19,0.74
20,0.76
21,0.775
22,0.695
23,0.68
24,0.6575
25,0.665
26,0.64
27,0.7275
28,0.67
29,0.6475
30,0.7175
31,0.6525
32,0.635
33,0.7175
34,0.7875
35,0.6525
36,0.725
37,0.77
38,0.775
39,0.715
40,0.7175
41,0.73
42,0.705
43,0.7625
44,0.76
45,0.715
46,0.7525
47,0.7225
48,0.735
49,0.7225
50,0.735
