Gen,PCdiversity
0,0.9975
1,0.955
2,0.94
3,0.92
4,0.8825
5,0.855
6,0.8075
7,0.8075
8,0.8525
9,0.7475
10,0.79
11,0.8125
12,0.7775
13,0.835
14,0.84
15,0.8875
16,0.8975
17,0.875
18,0.87
19,0.8575
20,0.8525
21,0.855
22,0.8525
23,0.855
24,0.84
25,0.83
26,0.875
27,0.8325
28,0.855
29,0.8575
30,0.79
31,0.8675
32,0.8075
33,0.77
34,0.785
35,0.7925
36,0.7825
37,0.7775
38,0.7375
39,0.8025
40,0.7725
41,0.775
42,0.79
43,0.805
44,0.7825
45,0.7425
46,0.8225
47,0.8075
48,0.7925
49,0.8025
50,0.815
