Gen,PCdiversity
0,0.9875
1,0.945
2,0.9125
3,0.89
4,0.8075
5,0.8175
6,0.815
7,0.775
8,0.7925
9,0.805
10,0.845
11,0.8225
12,0.8475
13,0.88
14,0.81
15,0.8225
16,0.82
17,0.81
18,0.8375
19,0.8225
20,0.82
21,0.835
22,0.815
23,0.8
24,0.79
25,0.82
26,0.795
27,0.7675
28,0.765
29,0.7875
30,0.7825
31,0.8025
32,0.8275
33,0.8125
34,0.8225
35,0.785
36,0.7825
37,0.7575
38,0.835
39,0.7675
40,0.78
41,0.7275
42,0.79
43,0.7825
44,0.805
45,0.765
46,0.7825
47,0.7625
48,0.7575
49,0.79
50,0.725
