Gen,PCdiversity
0,0.98
1,0.9525
2,0.925
3,0.8775
4,0.765
5,0.705
6,0.7275
7,0.82
8,0.825
9,0.84
10,0.825
11,0.825
12,0.83
13,0.785
14,0.7975
15,0.815
16,0.84
17,0.8125
18,0.78
19,0.7775
20,0.77
21,0.82
22,0.8025
23,0.8
24,0.8325
25,0.7775
26,0.7825
27,0.775
28,0.7725
29,0.8
30,0.7875
31,0.805
32,0.7925
33,0.78
34,0.77
35,0.7425
36,0.7625
37,0.7625
38,0.7625
39,0.7125
40,0.74
41,0.7625
42,0.7825
43,0.775
44,0.7375
45,0.725
46,0.755
47,0.7475
48,0.7275
49,0.7775
50,0.7725
