Gen,PCdiversity
0,1.0
1,0.96
2,0.935
3,0.9125
4,0.8975
5,0.8675
6,0.8625
7,0.78
8,0.87
9,0.91
10,0.88
11,0.8675
12,0.8525
13,0.8925
14,0.86
15,0.81
16,0.8775
17,0.8525
18,0.885
19,0.8725
20,0.8375
21,0.8775
22,0.875
23,0.86
24,0.85
25,0.8525
26,0.8925
27,0.89
28,0.9175
29,0.885
30,0.895
31,0.9175
32,0.905
33,0.8725
34,0.9
35,0.91
36,0.895
37,0.8675
38,0.89
39,0.9
40,0.8325
41,0.81
42,0.8625
43,0.82
44,0.8525
45,0.8075
46,0.8325
47,0.8725
48,0.8325
49,0.8075
50,0.7725
