Gen,PCdiversity
0,0.9925
1,0.9475
2,0.9325
3,0.8975
4,0.82
5,0.82
6,0.875
7,0.88
8,0.875
9,0.8375
10,0.8075
11,0.82
12,0.805
13,0.7975
14,0.8025
15,0.7375
16,0.775
17,0.8025
18,0.7975
19,0.8275
20,0.8075
21,0.7975
22,0.82
23,0.765
24,0.7725
25,0.785
26,0.795
27,0.7875
28,0.795
29,0.84
30,0.83
31,0.8375
32,0.77
33,0.79
34,0.7825
35,0.7275
36,0.795
37,0.82
38,0.765
39,0.7925
40,0.83
41,0.79
42,0.7775
43,0.7875
44,0.7975
45,0.7875
46,0.7575
47,0.7725
48,0.77
49,0.795
50,0.7875
