Gen,PCdiversity
0,1.0
1,0.97
2,0.91
3,0.8725
4,0.88
5,0.83
6,0.805
7,0.835
8,0.8525
9,0.905
10,0.8825
11,0.85
12,0.89
13,0.8275
14,0.8675
15,0.835
16,0.8575
17,0.8225
18,0.865
19,0.85
20,0.8425
21,0.865
22,0.875
23,0.8625
24,0.8425
25,0.825
26,0.815
27,0.815
28,0.8375
29,0.795
30,0.7975
31,0.84
32,0.7775
33,0.8025
34,0.76
35,0.7825
36,0.7675
37,0.7475
38,0.815
39,0.7775
40,0.795
41,0.84
42,0.7625
43,0.79
44,0.7875
45,0.815
46,0.8125
47,0.7975
48,0.7225
49,0.7675
50,0.805
