Gen,PCdiversity
0,0.9975
1,0.97
2,0.94
3,0.8875
4,0.8575
5,0.8975
6,0.775
7,0.845
8,0.7975
9,0.785
10,0.8175
11,0.8575
12,0.855
13,0.83
14,0.865
15,0.8375
16,0.8425
17,0.84
18,0.835
19,0.815
20,0.8475
21,0.77
22,0.8425
23,0.8
24,0.8
25,0.8075
26,0.79
27,0.785
28,0.825
29,0.8075
30,0.7975
31,0.7675
32,0.78
33,0.7775
34,0.76
35,0.765
36,0.79
37,0.7575
38,0.7975
39,0.785
40,0.7425
41,0.805
42,0.8025
43,0.7725
44,0.79
45,0.8125
46,0.7675
47,0.8125
48,0.7675
49,0.7775
50,0.835
