Gen,PCdiversity
0,0.38
1,0.5
2,0.66
3,0.78
4,0.74
5,0.78
6,0.78
7,0.84
8,0.88
9,0.74
10,0.9
11,0.9
12,0.92
13,0.84
14,0.82
15,0.78
16,0.9
17,0.92
18,0.96
19,0.92
20,0.82
