Gen,PCdiversity
0,0.99
1,0.9325
2,0.91
3,0.835
4,0.825
5,0.8475
6,0.8525
7,0.8225
8,0.9
9,0.91
10,0.8875
11,0.88
12,0.895
13,0.8075
14,0.825
15,0.8075
16,0.8625
17,0.8825
18,0.8475
19,0.8425
20,0.835
21,0.865
22,0.82
23,0.785
24,0.8025
25,0.815
26,0.7925
27,0.8225
28,0.815
29,0.8675
30,0.83
31,0.7575
32,0.7825
33,0.8125
34,0.8275
35,0.785
36,0.8075
37,0.8175
38,0.8025
39,0.8225
40,0.8325
41,0.82
42,0.82
43,0.84
44,0.8075
45,0.8175
46,0.8025
47,0.785
48,0.8225
49,0.825
50,0.8125
