Gen,PCdiversity
0,0.8575
1,0.7075
2,0.6725
3,0.6
4,0.56
5,0.4625
6,0.395
7,0.4
8,0.4225
9,0.3875
10,0.355
11,0.39
12,0.335
13,0.2775
14,0.2325
15,0.25
16,0.2975
17,0.2225
18,0.2225
19,0.235
20,0.225
21,0.2025
22,0.18
23,0.1825
24,0.25
25,0.2125
26,0.23
27,0.1925
28,0.2175
29,0.2325
30,0.205
31,0.19
32,0.2375
33,0.26
34,0.2625
35,0.2525
36,0.2425
37,0.2525
38,0.2375
39,0.2375
40,0.255
41,0.2175
42,0.24
43,0.2125
44,0.2475
45,0.235
46,0.25
47,0.2275
48,0.24
49,0.2675
50,0.2675
