Gen,PCdiversity
0,0.9975
1,0.955
2,0.9375
3,0.8625
4,0.8875
5,0.845
6,0.835
7,0.8025
8,0.8525
9,0.8775
10,0.8225
11,0.8475
12,0.875
13,0.8525
14,0.8425
15,0.755
16,0.7925
17,0.8025
18,0.82
19,0.765
20,0.81
21,0.805
22,0.8025
23,0.805
24,0.8175
25,0.8175
26,0.84
27,0.8125
28,0.7925
29,0.82
30,0.8025
31,0.8175
32,0.8425
33,0.8
34,0.795
35,0.83
36,0.7975
37,0.78
38,0.7525
39,0.7575
40,0.71
41,0.795
42,0.77
43,0.75
44,0.7475
45,0.7575
46,0.81
47,0.765
48,0.7775
49,0.74
50,0.7675
