Gen,PCdiversity
0,0.9975
1,0.9575
2,0.955
3,0.9
4,0.9275
5,0.8875
6,0.9025
7,0.9
8,0.8325
9,0.8225
10,0.86
11,0.875
12,0.84
13,0.8275
14,0.845
15,0.7875
16,0.7775
17,0.795
18,0.84
19,0.8225
20,0.7825
21,0.79
22,0.7325
23,0.785
24,0.815
25,0.7875
26,0.7525
27,0.8
28,0.7875
29,0.745
30,0.79
31,0.765
32,0.745
33,0.7675
34,0.71
35,0.7
36,0.69
37,0.6775
38,0.67
39,0.635
40,0.6575
41,0.6825
42,0.6575
43,0.71
44,0.62
45,0.675
46,0.7125
47,0.7275
48,0.665
49,0.7525
50,0.6975
