Gen,PCdiversity
0,0.9925
1,0.975
2,0.9275
3,0.9075
4,0.93
5,0.88
6,0.8225
7,0.805
8,0.8425
9,0.845
10,0.81
11,0.7725
12,0.82
13,0.7875
14,0.835
15,0.7675
16,0.745
17,0.7575
18,0.7775
19,0.7775
20,0.7325
21,0.71
22,0.76
23,0.6925
24,0.745
25,0.745
26,0.725
27,0.75
28,0.7625
29,0.7275
30,0.7425
31,0.725
32,0.7275
33,0.725
34,0.7225
35,0.7
36,0.7225
37,0.6875
38,0.7125
39,0.6925
40,0.705
41,0.7125
42,0.725
43,0.7675
44,0.71
45,0.7225
46,0.6825
47,0.7725
48,0.7025
49,0.735
50,0.73
