Gen,PCdiversity
0,1.0
1,0.9675
2,0.9225
3,0.9375
4,0.9325
5,0.8925
6,0.895
7,0.9075
8,0.91
9,0.9375
10,0.9125
11,0.89
12,0.8675
13,0.8325
14,0.8325
15,0.835
16,0.8525
17,0.87
18,0.8575
19,0.8275
20,0.8575
21,0.83
22,0.85
23,0.8475
24,0.8575
25,0.88
26,0.88
27,0.875
28,0.7925
29,0.785
30,0.8025
31,0.7675
32,0.845
33,0.8325
34,0.82
35,0.81
36,0.88
37,0.8325
38,0.8675
39,0.86
40,0.835
41,0.775
42,0.7775
43,0.83
44,0.8425
45,0.8275
46,0.8275
47,0.7875
48,0.825
49,0.8125
50,0.775
