Gen,PCdiversity
0,1.0
1,0.9525
2,0.95
3,0.9125
4,0.905
5,0.895
6,0.8125
7,0.78
8,0.8075
9,0.795
10,0.78
11,0.7925
12,0.815
13,0.78
14,0.8325
15,0.84
16,0.82
17,0.835
18,0.8025
19,0.83
20,0.7525
21,0.78
22,0.7325
23,0.7725
24,0.78
25,0.7375
26,0.765
27,0.79
28,0.81
29,0.79
30,0.8275
31,0.835
32,0.86
33,0.7575
34,0.7575
35,0.8075
36,0.73
37,0.81
38,0.795
39,0.7975
40,0.7775
41,0.765
42,0.815
43,0.8125
44,0.8225
45,0.8225
46,0.7825
47,0.8025
48,0.81
49,0.81
50,0.785
