Gen,PCdiversity
0,0.9775
1,0.9375
2,0.915
3,0.845
4,0.845
5,0.8275
6,0.775
7,0.8025
8,0.82
9,0.84
10,0.8025
11,0.8425
12,0.8475
13,0.85
14,0.8025
15,0.8225
16,0.8175
17,0.8075
18,0.815
19,0.8525
20,0.84
21,0.8425
22,0.84
23,0.8075
24,0.7975
25,0.7575
26,0.8125
27,0.7625
28,0.76
29,0.775
30,0.8
31,0.835
32,0.8525
33,0.815
34,0.85
35,0.8625
36,0.81
37,0.8675
38,0.8625
39,0.8525
40,0.835
41,0.8225
42,0.8525
43,0.86
44,0.8325
45,0.84
46,0.845
47,0.84
48,0.865
49,0.8325
50,0.835
