Node,Mean Count
INL1,0.3
PHC1,0.5666666666666667
PLSC1,0.7666666666666667
INC1,0.13333333333333333
FOC1,1.6333333333333333
PIP1,0.3333333333333333
FC11,0.5333333333333333
FC12,0.5
INL2,0.8666666666666667
PHC2,0.6
PLSC2,0.6
INC2,0.2
FOC2,1.4333333333333333
PIP2,0.5666666666666667
FC21,0.4
FC22,0.4
PTC,0.5333333333333333
FTC,0.6666666666666666
+,1.9
-,2.966666666666667
*,0.7666666666666667
/,1.8666666666666667
max,1.0666666666666667
min,1.4666666666666666
sqrt,1.5333333333333334
^2,0.7
