Node,Mean Count
INL,3.1666666666666665
PHC,0.5333333333333333
PLSC,0.36666666666666664
INC,0.26666666666666666
FOC,0.7333333333333333
PIP,0.5333333333333333
FC1,0.6666666666666666
FC2,2.6333333333333333
PTC,0.7666666666666667
FTC,0.7333333333333333
+,1.0666666666666667
-,2.4
*,1.3666666666666667
/,1.3666666666666667
max,1.4666666666666666
min,1.7333333333333334
sqrt,1.3666666666666667
^2,0.6333333333333333
