Gen,PCdiversity
0,0.9975
1,0.92
2,0.9375
3,0.885
4,0.845
5,0.815
6,0.785
7,0.7775
8,0.755
9,0.7475
10,0.775
11,0.78
12,0.82
13,0.7925
14,0.825
15,0.7875
16,0.7825
17,0.74
18,0.775
19,0.7525
20,0.73
21,0.7475
22,0.7625
23,0.7575
24,0.7075
25,0.71
26,0.725
27,0.7225
28,0.7225
29,0.73
30,0.7425
31,0.67
32,0.72
33,0.7525
34,0.76
35,0.7075
36,0.725
37,0.755
38,0.6975
39,0.7375
40,0.7
41,0.7525
42,0.6975
43,0.7775
44,0.745
45,0.7625
46,0.7325
47,0.73
48,0.7375
49,0.76
50,0.74
