Gen,PCdiversity
0,0.9975
1,0.9575
2,0.91
3,0.8725
4,0.85
5,0.855
6,0.81
7,0.76
8,0.765
9,0.7925
10,0.7775
11,0.7675
12,0.765
13,0.7725
14,0.78
15,0.8275
16,0.8325
17,0.8075
18,0.8275
19,0.7625
20,0.795
21,0.775
22,0.7575
23,0.715
24,0.7125
25,0.7825
26,0.73
27,0.74
28,0.71
29,0.705
30,0.6975
31,0.685
32,0.655
33,0.69
34,0.705
35,0.7075
36,0.735
37,0.695
38,0.72
39,0.7525
40,0.72
41,0.7475
42,0.72
43,0.745
44,0.6825
45,0.71
46,0.6875
47,0.7
48,0.7275
49,0.715
50,0.74
