Gen,PCdiversity
0,0.9925
1,0.95
2,0.9175
3,0.8925
4,0.865
5,0.845
6,0.8125
7,0.79
8,0.78
9,0.7625
10,0.75
11,0.695
12,0.69
13,0.6725
14,0.715
15,0.7575
16,0.7375
17,0.755
18,0.7475
19,0.795
20,0.7825
21,0.76
22,0.7375
23,0.795
24,0.7175
25,0.75
26,0.7575
27,0.6675
28,0.7175
29,0.7875
30,0.7625
31,0.775
32,0.75
33,0.7525
34,0.755
35,0.745
36,0.7625
37,0.7575
38,0.775
39,0.7875
40,0.75
41,0.785
42,0.77
43,0.72
44,0.775
45,0.765
46,0.7725
47,0.7875
48,0.74
49,0.7875
50,0.815
