Gen,PCdiversity
0,0.995
1,0.935
2,0.9325
3,0.8825
4,0.8475
5,0.845
6,0.835
7,0.8425
8,0.9
9,0.8375
10,0.87
11,0.865
12,0.83
13,0.86
14,0.825
15,0.855
16,0.915
17,0.85
18,0.85
19,0.8825
20,0.825
21,0.83
22,0.89
23,0.8225
24,0.8325
25,0.85
26,0.8625
27,0.8675
28,0.79
29,0.825
30,0.8525
31,0.8325
32,0.85
33,0.8075
34,0.8425
35,0.79
36,0.8125
37,0.825
38,0.8225
39,0.81
40,0.7975
41,0.8275
42,0.8075
43,0.7775
44,0.8275
45,0.7975
46,0.75
47,0.7675
48,0.7825
49,0.7675
50,0.7925
