Gen,PCdiversity
0,0.98
1,0.915
2,0.9
3,0.845
4,0.815
5,0.8
6,0.8125
7,0.795
8,0.785
9,0.7275
10,0.68
11,0.7375
12,0.6925
13,0.72
14,0.72
15,0.755
16,0.7375
17,0.7725
18,0.755
19,0.76
20,0.765
21,0.775
22,0.745
23,0.755
24,0.765
25,0.785
26,0.7875
27,0.7375
28,0.7675
29,0.815
30,0.7875
31,0.775
32,0.775
33,0.75
34,0.7475
35,0.715
36,0.75
37,0.755
38,0.7625
39,0.7775
40,0.765
41,0.745
42,0.75
43,0.77
44,0.7625
45,0.7825
46,0.7325
47,0.7925
48,0.78
49,0.7775
50,0.7625
