Gen,PCdiversity
0,0.9725
1,0.94
2,0.9275
3,0.8525
4,0.8525
5,0.875
6,0.845
7,0.82
8,0.85
9,0.8375
10,0.875
11,0.885
12,0.8475
13,0.87
14,0.8475
15,0.8425
16,0.855
17,0.8275
18,0.83
19,0.79
20,0.8125
21,0.8175
22,0.7725
23,0.8275
24,0.8
25,0.78
26,0.775
27,0.775
28,0.7875
29,0.7825
30,0.78
31,0.785
32,0.8025
33,0.81
34,0.7875
35,0.77
36,0.825
37,0.78
38,0.785
39,0.815
40,0.78
41,0.7575
42,0.7975
43,0.8125
44,0.8
45,0.82
46,0.7925
47,0.81
48,0.815
49,0.7925
50,0.7775
