Gen,PCdiversity
0,0.9775
1,0.9175
2,0.9175
3,0.865
4,0.805
5,0.7925
6,0.8275
7,0.8625
8,0.8575
9,0.8775
10,0.8475
11,0.85
12,0.88
13,0.875
14,0.87
15,0.8525
16,0.9
17,0.8975
18,0.84
19,0.8275
20,0.87
21,0.895
22,0.8775
23,0.8525
24,0.8775
25,0.86
26,0.8325
27,0.835
28,0.8775
29,0.82
30,0.845
31,0.8675
32,0.8575
33,0.8625
34,0.84
35,0.845
36,0.8125
37,0.83
38,0.8375
39,0.835
40,0.8625
41,0.87
42,0.82
43,0.8625
44,0.84
45,0.84
46,0.835
47,0.835
48,0.825
49,0.82
50,0.8625
