Gen,PCdiversity
0,0.9925
1,0.95
2,0.9
3,0.8775
4,0.905
5,0.9025
6,0.9075
7,0.85
8,0.8725
9,0.88
10,0.85
11,0.8575
12,0.895
13,0.8775
14,0.8525
15,0.83
16,0.85
17,0.83
18,0.8375
19,0.7775
20,0.7425
21,0.7225
22,0.7325
23,0.73
24,0.71
25,0.725
26,0.7225
27,0.76
28,0.745
29,0.7325
30,0.7775
31,0.7575
32,0.7375
33,0.7625
34,0.7975
35,0.77
36,0.7775
37,0.7625
38,0.78
39,0.7575
40,0.79
41,0.835
42,0.7725
43,0.795
44,0.78
45,0.78
46,0.8
47,0.79
48,0.7825
49,0.7575
50,0.8075
