Gen,PCdiversity
0,0.9975
1,0.9625
2,0.935
3,0.8825
4,0.8475
5,0.75
6,0.7325
7,0.715
8,0.7775
9,0.825
10,0.805
11,0.7525
12,0.7125
13,0.74
14,0.725
15,0.71
16,0.71
17,0.7225
18,0.725
19,0.7275
20,0.725
21,0.765
22,0.7725
23,0.745
24,0.7825
25,0.8075
26,0.8225
27,0.82
28,0.8375
29,0.7725
30,0.855
31,0.8425
32,0.85
33,0.8
34,0.84
35,0.785
36,0.7725
37,0.7725
38,0.7675
39,0.7175
40,0.7775
41,0.79
42,0.8
43,0.7925
44,0.7775
45,0.76
46,0.805
47,0.76
48,0.7525
49,0.6975
50,0.6825
