states,transshipment01,transshipment02,transshipment12,actions0,actions1,actions2,rewards
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,  18.2617,
           7.3208,   5.0000,  20.0000],
        [  2.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,  14.7192,
           5.8641,   5.0000,  20.0000],
        [  3.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,  15.7786,
           1.9885,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-188.0
"tensor([[  3.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,   7.3208,
          18.1346,   5.0000,  20.0000],
        [  3.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,   5.8641,
          17.3814,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,   1.9885,
          16.1361,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-166.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,  18.1346,
           7.7426,   5.0000,  20.0000],
        [  1.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,  17.3814,
          11.7665,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,  16.1361,
           5.3518,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-92.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,   7.7426,
          13.7286,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,  11.7665,
           0.4643,   5.0000,  20.0000],
        [  3.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,   5.3518,
           3.0407,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-187.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,  13.7286,
           3.6279,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,   0.4643,
          12.3096,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,   3.0407,
          14.7235,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-90.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,   3.6279,
           5.4403,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,  12.3096,
           3.1312,   5.0000,  20.0000],
        [  1.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,  14.7235,
           7.4210,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-121.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,   5.4403,
           0.3894,   5.0000,  20.0000],
        [  5.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,   3.1312,
           8.3363,   5.0000,  20.0000],
        [  6.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,   7.4210,
           9.5593,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-103.0
"tensor([[  3.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,   0.3894,
          13.3391,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,   8.3363,
           9.2922,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,   9.5593,
           6.8690,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-99.0
"tensor([[  4.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,  13.3391,
          16.0748,   5.0000,  20.0000],
        [  3.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,   9.2922,
           6.7332,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,   6.8690,
           3.8013,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-104.0
"tensor([[  9.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,  16.0748,
           4.5382,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,   6.7332,
           9.5334,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,   3.8013,
           5.6658,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-117.0
"tensor([[0.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+02, 1.0000e+01, 5.0000e+00,
         4.5382e+00, 1.6084e+01, 5.0000e+00, 2.0000e+01],
        [0.0000e+00, 5.0000e+00, 5.0000e+00, 1.0000e+02, 1.0000e+01, 5.0000e+00,
         9.5334e+00, 5.7855e-02, 5.0000e+00, 2.0000e+01],
        [0.0000e+00, 1.0000e+01, 1.0000e+01, 1.0000e+02, 1.0000e+01, 5.0000e+00,
         5.6658e+00, 8.8319e+00, 5.0000e+00, 2.0000e+01]])",9000,9000,9000,5,5,5,-58.0
"tensor([[0.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+02, 1.0000e+01, 5.0000e+00,
         1.6084e+01, 1.7244e+01, 5.0000e+00, 2.0000e+01],
        [0.0000e+00, 5.0000e+00, 5.0000e+00, 1.0000e+02, 1.0000e+01, 5.0000e+00,
         5.7855e-02, 6.7206e+00, 5.0000e+00, 2.0000e+01],
        [2.0000e+00, 1.0000e+01, 1.0000e+01, 1.0000e+02, 1.0000e+01, 5.0000e+00,
         8.8319e+00, 8.4126e+00, 5.0000e+00, 2.0000e+01]])",9000,9000,9000,5,5,5,-65.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,  17.2445,
           5.5952,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,   6.7206,
          12.3235,   5.0000,  20.0000],
        [  1.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,   8.4126,
          10.1952,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-104.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,   5.5952,
          15.0354,   5.0000,  20.0000],
        [  5.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,  12.3235,
          10.9916,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,  10.1952,
           2.1342,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-121.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,  15.0354,
          10.6054,   5.0000,  20.0000],
        [  6.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,  10.9916,
           9.6168,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,   2.1342,
          11.4472,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-76.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,  10.6054,
          19.9616,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,   9.6168,
          12.0045,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,  11.4472,
           5.9587,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-82.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,  19.9616,
          17.0326,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,  12.0045,
          14.1036,   5.0000,  20.0000],
        [  3.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,   5.9587,
          10.1231,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-99.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,  17.0326,
           4.4491,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,  14.1036,
          18.1228,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,  10.1231,
          17.6345,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-77.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,   4.4491,
           1.2697,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,  18.1228,
          17.3330,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,  17.6345,
          11.8601,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-156.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,   1.2697,
          10.8976,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,  17.3330,
          12.1140,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,  11.8601,
           8.8025,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-215.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,  10.8976,
           1.1382,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,  12.1140,
           3.7902,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,   8.8025,
          17.8579,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-184.0
"tensor([[  4.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,   1.1382,
          19.9253,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,   3.7902,
           6.9532,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,  17.8579,
          12.2029,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-107.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,  19.9253,
          12.0862,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,   6.9532,
          13.0662,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,  12.2029,
          10.8292,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-183.0
"tensor([[  3.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,  12.0862,
           7.9494,   5.0000,  20.0000],
        [  2.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,  13.0662,
          16.3172,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,  10.8292,
           6.1101,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-141.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,   7.9494,
          13.7525,   5.0000,  20.0000],
        [  3.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,  16.3172,
           0.9065,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,   6.1101,
           8.5913,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-104.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,  13.7525,
           7.5869,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,   0.9065,
           3.8670,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,   8.5913,
          14.0988,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-119.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,   7.5869,
           6.7677,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,   3.8670,
          19.9217,   5.0000,  20.0000],
        [  1.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,  14.0988,
           1.0834,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-100.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,   6.7677,
           2.0405,   5.0000,  20.0000],
        [  4.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,  19.9217,
          13.0474,   5.0000,  20.0000],
        [  4.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,   1.0834,
          12.1952,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-137.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,   2.0405,
           5.5656,   5.0000,  20.0000],
        [  8.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,  13.0474,
          14.6656,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,  12.1952,
           2.0656,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-114.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,   5.5656,
           6.3838,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,  14.6656,
          12.9284,   5.0000,  20.0000],
        [  4.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,   2.0656,
           4.4558,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-132.0
"tensor([[  2.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,   6.3838,
          18.1040,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,  12.9284,
          14.1372,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,   4.4558,
          19.8831,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-140.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,  18.1040,
           3.2000,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,  14.1372,
           8.5480,   5.0000,  20.0000],
        [  2.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,  19.8831,
          18.3402,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-121.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,   3.2000,
          16.0473,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,   8.5480,
          16.5925,   5.0000,  20.0000],
        [  5.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,  18.3402,
          13.3437,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-235.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,  16.0473,
          10.9246,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,  16.5925,
           1.2304,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,  13.3437,
          19.9121,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-198.0
"tensor([[  3.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,  10.9246,
           1.1260,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,   1.2304,
          12.2075,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,  19.9121,
          18.6442,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-192.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,   1.1260,
          17.4131,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,  12.2075,
          14.6256,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,  18.6442,
           5.7522,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-166.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,  17.4131,
           6.7441,   5.0000,  20.0000],
        [  5.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,  14.6256,
           2.3754,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,   5.7522,
          10.9966,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-165.0
"tensor([[  5.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,   6.7441,
          10.2828,   5.0000,  20.0000],
        [  2.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,   2.3754,
           7.3276,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,  10.9966,
          17.3019,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-49.0
"tensor([[0.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+02, 1.0000e+01, 5.0000e+00,
         1.0283e+01, 5.0287e-01, 5.0000e+00, 2.0000e+01],
        [0.0000e+00, 5.0000e+00, 5.0000e+00, 1.0000e+02, 1.0000e+01, 5.0000e+00,
         7.3276e+00, 4.7104e-02, 5.0000e+00, 2.0000e+01],
        [0.0000e+00, 1.0000e+01, 1.0000e+01, 1.0000e+02, 1.0000e+01, 5.0000e+00,
         1.7302e+01, 2.7782e+00, 5.0000e+00, 2.0000e+01]])",9000,9000,9000,5,5,5,-128.0
"tensor([[0.0000e+00, 1.0000e+00, 1.0000e+00, 1.0000e+02, 1.0000e+01, 5.0000e+00,
         5.0287e-01, 1.8724e+01, 5.0000e+00, 2.0000e+01],
        [3.0000e+00, 5.0000e+00, 5.0000e+00, 1.0000e+02, 1.0000e+01, 5.0000e+00,
         4.7104e-02, 1.1598e+01, 5.0000e+00, 2.0000e+01],
        [0.0000e+00, 1.0000e+01, 1.0000e+01, 1.0000e+02, 1.0000e+01, 5.0000e+00,
         2.7782e+00, 1.5965e+01, 5.0000e+00, 2.0000e+01]])",9000,9000,9000,5,5,5,-287.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,  18.7243,
          12.7121,   5.0000,  20.0000],
        [  2.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,  11.5975,
           8.6241,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,  15.9653,
           0.9311,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-110.0
"tensor([[  5.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,  12.7121,
          14.4514,   5.0000,  20.0000],
        [  7.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,   8.6241,
          19.6553,   5.0000,  20.0000],
        [  4.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,   0.9311,
           6.7169,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-165.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,  14.4514,
           2.1806,   5.0000,  20.0000],
        [  4.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,  19.6553,
          12.6986,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,   6.7169,
          19.4194,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-80.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,   2.1806,
          16.5674,   5.0000,  20.0000],
        [  1.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,  12.6986,
           6.7893,   5.0000,  20.0000],
        [  4.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,  19.4194,
          12.5112,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-170.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,  16.5674,
          15.9745,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,   6.7893,
           6.6539,   5.0000,  20.0000],
        [  4.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,  12.5112,
           6.0097,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-152.0
"tensor([[  2.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,  15.9745,
          18.1823,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,   6.6539,
           8.1463,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,   6.0097,
           4.2956,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-84.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,  18.1823,
           7.8546,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,   8.1463,
          15.4514,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,   4.2956,
          10.9192,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-46.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,   7.8546,
           7.5858,   5.0000,  20.0000],
        [  1.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,  15.4514,
          17.8489,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,  10.9192,
           4.1609,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-63.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,   7.5858,
          15.0526,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,  17.8489,
          19.4122,   5.0000,  20.0000],
        [  1.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,   4.1609,
           9.2766,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-114.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,  15.0526,
           9.7217,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,  19.4122,
           3.8926,   5.0000,  20.0000],
        [  0.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,   9.2766,
           0.1592,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-124.0
"tensor([[  0.0000,   1.0000,   1.0000, 100.0000,  10.0000,   5.0000,   9.7217,
           8.8345,   5.0000,  20.0000],
        [  0.0000,   5.0000,   5.0000, 100.0000,  10.0000,   5.0000,   3.8926,
           0.7334,   5.0000,  20.0000],
        [  3.0000,  10.0000,  10.0000, 100.0000,  10.0000,   5.0000,   0.1592,
           4.2147,   5.0000,  20.0000]])",9000,9000,9000,5,5,5,-217.0
